book,line start,line end,greek text,english text
3,280,284,"οἷς ἀγανοῖς βελέεσσιν ἐποιχόμενος κατέπεφνε,
πηδάλιον μετὰ χερσὶ θεούσης νηὸς ἔχοντα,
Φρόντιν Ὀνητορίδην, ὃς ἐκαίνυτο φῦλ᾽ ἀνθρώπων
νῆα κυβερνῆσαι, ὁπότε σπέρχοιεν ἄελλαι.
ὣς ὁ μὲν ἔνθα κατέσχετ᾽, ἐπειγόμενός περ ὁδοῖο,","assailed with his gentle shafts and slew the helmsman of Menelaus, as he held in his hands the steering-oar of the speeding ship, even Phrontis, son of Onetor, who excelled the tribes of men in piloting a ship when the storm winds blow strong. So Menelaus tarried there, though eager for his journey,"
3,285,289,"ὄφρ᾽ ἕταρον θάπτοι καὶ ἐπὶ κτέρεα κτερίσειεν.
ἀλλ᾽ ὅτε δὴ καὶ κεῖνος ἰὼν ἐπὶ οἴνοπα πόντον
ἐν νηυσὶ γλαφυρῇσι Μαλειάων ὄρος αἰπὺ
ἷξε θέων, τότε δὴ στυγερὴν ὁδὸν εὐρύοπα Ζεὺς
ἐφράσατο, λιγέων δ᾽ ἀνέμων ἐπ᾽ ἀυτμένα χεῦε,","that he might bury his comrade and over him pay funeral rites. But when he in his turn, as he passed over the wine-dark sea in the hollow ships, reached in swift course the steep height of Malea, then verily Zeus, whose voice is borne afar, planned for him a hateful path and poured upon him the blasts of shrill winds,"
3,290,294,"κύματά τε τροφέοντο πελώρια,  ἶσα ὄρεσσιν.
ἔνθα διατμήξας τὰς μὲν Κρήτῃ ἐπέλασσεν,
ἧχι Κύδωνες ἔναιον Ἰαρδάνου ἀμφὶ ῥέεθρα.
ἔστι δέ τις λισσὴ αἰπεῖά τε εἰς ἅλα πέτρη
ἐσχατιῇ Γόρτυνος ἐν ἠεροειδέι πόντῳ:","and the waves were swollen to huge size, like unto mountains. Then, parting his ships in twain, he brought some to Crete, where the Cydonians dwelt about the streams of Iardanus. Now there is a smooth cliff, sheer towards the sea, on the border of Gortyn in the misty deep,"
3,295,299,"ἔνθα Νότος μέγα κῦμα ποτὶ σκαιὸν ῥίον ὠθεῖ,
ἐς Φαιστόν, μικρὸς δὲ λίθος μέγα κῦμ᾽ ἀποέργει.
αἱ μὲν ἄρ᾽ ἔνθ᾽ ἦλθον, σπουδῇ δ᾽ ἤλυξαν ὄλεθρον
ἄνδρες, ἀτὰρ νῆάς γε ποτὶ σπιλάδεσσιν ἔαξαν
κύματ᾽: ἀτὰρ τὰς πέντε νέας κυανοπρῳρείους","where the Southwest Wind drives the great wave against the headland on the left toward Phaestus, and a little rock holds back a great wave. Thither came some of his ships, and the men with much ado escaped destruction, howbeit the ships the waves dashed to pieces against the reef. But the five other dark-prowed ships"
3,300,304,"Αἰγύπτῳ ἐπέλασσε φέρων ἄνεμός τε καὶ ὕδωρ.
ὣς ὁ μὲν ἔνθα πολὺν βίοτον καὶ χρυσὸν ἀγείρων
ἠλᾶτο ξὺν νηυσὶ κατ᾽ ἀλλοθρόους ἀνθρώπους:
τόφρα δὲ ταῦτ᾽ Αἴγισθος ἐμήσατο οἴκοθι λυγρά.
ἑπτάετες δ᾽ ἤνασσε πολυχρύσοιο Μυκήνης,","the wind, as it bore them, and the wave brought to Egypt. So he was wandering there with his ships among men of strange speech, gathering much livelihood and gold; but meanwhile Aegisthus devised this woeful work at home."
3,305,309,"κτείνας Ἀτρεΐδην,  δέδμητο δὲ λαὸς ὑπ᾽ αὐτῷ.
τῷ δέ οἱ ὀγδοάτῳ κακὸν ἤλυθε δῖος Ὀρέστης
ἂψ ἀπ᾽ Ἀθηνάων, κατὰ δ᾽ ἔκτανε πατροφονῆα,
Αἴγισθον δολόμητιν, ὅ οἱ πατέρα κλυτὸν ἔκτα.
ἦ τοι ὁ τὸν κτείνας δαίνυ τάφον Ἀργείοισιν","Seven years he reigned over Mycenae, rich in gold, after slaying the son of Atreus, and the people were subdued under him; but in the eighth came as his bane the goodly Orestes back from Athens, and slew his father's murderer,"
3,310,314,"μητρός τε στυγερῆς καὶ ἀνάλκιδος Αἰγίσθοιο:
αὐτῆμαρ δέ οἱ ἦλθε βοὴν ἀγαθὸς Μενέλαος
πολλὰ κτήματ᾽ ἄγων, ὅσα οἱ νέες ἄχθος ἄειραν.
καὶ σύ, φίλος, μὴ δηθὰ δόμων ἄπο τῆλ᾽ ἀλάλησο,
κτήματά τε προλιπὼν ἄνδρας τ᾽ ἐν σοῖσι δόμοισιν","the guileful Aegisthus, for that he had slain his glorious father. Now when he had slain him, he made a funeral feast for the Argives over his hateful mother and the craven Aegisthus; and on the self-same day there came to him Menelaus, good at the war-cry, bringing much treasure, even all the burden that his ships could bear.
“So do not thou, my friend, wander long far from home, leaving thy wealth behind thee and men in thy house"
3,315,319,"οὕτω ὑπερφιάλους,  μή τοι κατὰ πάντα φάγωσιν
κτήματα δασσάμενοι, σὺ δὲ τηϋσίην ὁδὸν ἔλθῃς.
ἀλλ᾽ ἐς μὲν Μενέλαον ἐγὼ κέλομαι καὶ ἄνωγα
ἐλθεῖν: κεῖνος γὰρ νέον ἄλλοθεν εἰλήλουθεν,
ἐκ τῶν ἀνθρώπων, ὅθεν οὐκ ἔλποιτό γε θυμῷ","so insolent, lest they divide and devour all thy wealth, and thou shalt have gone on a fruitless journey. But to Menelaus I bid and command thee to go, for he has but lately come from a strange land, from a folk whence no one would hope in his heart"
3,320,324,"ἐλθέμεν,  ὅν τινα πρῶτον ἀποσφήλωσιν ἄελλαι
ἐς πέλαγος μέγα τοῖον, ὅθεν τέ περ οὐδ᾽ οἰωνοὶ
αὐτόετες οἰχνεῦσιν, ἐπεὶ μέγα τε δεινόν τε.
ἀλλ᾽ ἴθι νῦν σὺν νηί τε σῇ καὶ σοῖς ἑτάροισιν:
εἰ δ᾽ ἐθέλεις πεζός, πάρα τοι δίφρος τε καὶ ἵπποι,","to return, whom the storms had once driven astray into a sea so great, whence the very birds do not fare in the space of a year, so great is it and terrible. But now go thy way with thy ship and thy comrades, or, if thou wilt go by land, here are chariot and horses at hand for thee,"
3,325,328,"πὰρ δὲ τοι υἷες ἐμοί,  οἵ τοι πομπῆες ἔσονται
ἐς Λακεδαίμονα δῖαν, ὅθι ξανθὸς Μενέλαος.
λίσσεσθαι δέ μιν αὐτός, ἵνα νημερτὲς ἐνίσπῃ:
ψεῦδος δ᾽ οὐκ ἐρέει: μάλα γὰρ πεπνυμένος ἐστίν.","and here at thy service are my sons, who will be thy guides to goodly Lacedaemon, where lives fair-haired Menelaus. And do thou beseech him thyself that he may tell thee the very truth. A lie will be not utter, for he is wise indeed.”"
3,329,329,"ὣς ἔφατ᾽, ἠέλιος δ᾽ ἄρ᾽ ἔδυ καὶ ἐπὶ κνέφας ἦλθε.","
So he spoke, and the sun set, and darkness came on."
3,330,334,"τοῖσι δὲ καὶ μετέειπε θεά,  γλαυκῶπις Ἀθήνη:
ὦ γέρον, ἦ τοι ταῦτα κατὰ μοῖραν κατέλεξας:
ἀλλ᾽ ἄγε τάμνετε μὲν γλώσσας, κεράασθε δὲ οἶνον,
ὄφρα Ποσειδάωνι καὶ ἄλλοις ἀθανάτοισιν
σπείσαντες κοίτοιο μεδώμεθα: τοῖο γὰρ ὥρη.","Then among them spoke the goddess, flashing-eyed Athena: “Old man, of a truth thou hast told this tale aright. But come, cut out the tongues of the victims and mix the wine, that when we have poured libations to Poseidon and the other immortals, we may bethink us of sleep; for it is the time thereto."
3,335,339,"ἤδη γὰρ φάος οἴχεθ᾽ ὑπὸ ζόφον,  οὐδὲ ἔοικεν:
δηθὰ θεῶν ἐν δαιτὶ θαασσέμεν, ἀλλὰ νέεσθαι.
ἦ ῥα Διὸς θυγάτηρ, οἱ δ᾽ ἔκλυον αὐδησάσης.
τοῖσι δὲ κήρυκες μὲν ὕδωρ ἐπὶ χεῖρας ἔχευαν,
κοῦροι δὲ κρητῆρας ἐπεστέψαντο ποτοῖο,","Even now has the light gone down beneath the darkness, and it is not fitting to sit long at the feast of the gods, but to go our way.”
So spoke the daughter of Zeus, and they hearkenened to her voice. Heralds poured water over their hands, and youths filled the bowls brim full of drink,"
3,340,344,"νώμησαν δ᾽ ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσι:
γλώσσας δ᾽ ἐν πυρὶ βάλλον, ἀνιστάμενοι δ᾽ ἐπέλειβον.
αὐτὰρ ἐπεὶ σπεῖσάν τ᾽ ἔπιον θ᾽, ὅσον ἤθελε θυμός,
δὴ τότ᾽ Ἀθηναίη καὶ Τηλέμαχος θεοειδὴς
ἄμφω ἱέσθην κοίλην ἐπὶ νῆα νέεσθαι.","and served out to all, pouring first drops for libation into the cups. Then they cast the tongues upon the fire, and, rising up, poured libations upon them. But when they had poured libations and had drunk to their heart's content, then verily Athena and godlike Telemachus were both fain to return to the hollow ship;"
3,345,349,"Νέστωρ δ᾽ αὖ κατέρυκε καθαπτόμενος ἐπέεσσιν:
Ζεὺς τό γ᾽ ἀλεξήσειε καὶ ἀθάνατοι θεοὶ ἄλλοι,
ὡς ὑμεῖς παρ᾽ ἐμεῖο θοὴν ἐπὶ νῆα κίοιτε
ὥς τέ τευ ἦ παρὰ πάμπαν ἀνείμονος ἠδὲ πενιχροῦ,
ᾧ οὔ τι χλαῖναι καὶ ῥήγεα πόλλ᾽ ἐνὶ οἴκῳ,","but Nestor on his part sought to stay them, and he spoke to them, saying:
“This may Zeus forbid, and the other immortal gods, that ye should go from my house to your swift ship as from one utterly without raiment and poor, who has not cloaks and blankets in plenty in his house,"
3,350,354,"οὔτ᾽ αὐτῷ μαλακῶς οὔτε ξείνοισιν ἐνεύδειν.
αὐτὰρ ἐμοὶ πάρα μὲν χλαῖναι καὶ ῥήγεα καλά.
οὔ θην δὴ τοῦδ᾽ ἀνδρὸς Ὀδυσσῆος φίλος υἱὸς
νηὸς ἐπ᾽ ἰκριόφιν καταλέξεται, ὄφρ᾽ ἂν ἐγώ γε
ζώω, ἔπειτα δὲ παῖδες ἐνὶ μεγάροισι λίπωνται,","whereon both he and his guests may sleep softly. Nay, in my house there are cloaks and fair blankets. Never surely shall the dear son of this man Odysseus lie down upon the deck of a ship, while I yet live and children after me are left in my halls"
3,355,359,"ξείνους ξεινίζειν,  ὅς τίς κ᾽ ἐμὰ δώμαθ᾽ ἵκηται.
τὸν δ᾽ αὖτε προσέειπε θεά, γλαυκῶπις Ἀθήνη:
εὖ δὴ ταῦτά γ᾽ ἔφησθα, γέρον φίλε: σοὶ δὲ ἔοικεν
Τηλέμαχον πείθεσθαι, ἐπεὶ πολὺ κάλλιον οὕτως.
ἀλλ᾽ οὗτος μὲν νῦν σοὶ ἅμ᾽ ἕψεται, ὄφρα κεν εὕδῃ","to entertain strangers, even whosoever shall come to my house.”
Then the goddess, flashing-eyed Athena, answered him: “Well indeed hast thou spoken in this, old friend, and it were fitting for Telemachus to hearken to thee, since it is far better thus. But while he shall now follow with thee, that he may sleep"
3,360,364,"σοῖσιν ἐνὶ μεγάροισιν: ἐγὼ δ᾽ ἐπὶ νῆα μέλαιναν
εἶμ᾽, ἵνα θαρσύνω θ᾽ ἑτάρους εἴπω τε ἕκαστα.
οἶος γὰρ μετὰ τοῖσι γεραίτερος εὔχομαι εἶναι:
οἱ δ᾽ ἄλλοι φιλότητι νεώτεροι ἄνδρες ἕπονται,
πάντες ὁμηλικίη μεγαθύμου Τηλεμάχοιο.","in thy halls, I for my part will go to the black ship, that I may hearten my comrades and tell them all. For alone among them I declare that I am an older man; the others are younger who follow in friendship, all of them of like age with great-hearted Telemachus."
3,365,369,"ἔνθα κε λεξαίμην κοίλῃ παρὰ νηὶ μελαίνῃ
νῦν: ἀτὰρ ἠῶθεν μετὰ Καύκωνας μεγαθύμους
εἶμ᾽ ἔνθα χρεῖός μοι ὀφέλλεται, οὔ τι νέον γε
οὐδ᾽ ὀλίγον. σὺ δὲ τοῦτον, ἐπεὶ τεὸν ἵκετο δῶμα,
πέμψον σὺν δίφρῳ τε καὶ υἱέι: δὸς δέ οἱ ἵππους,","There will I lay me down by the hollow black ship this night, but in the morning I will go to the great-hearted Cauconians, where a debt is owing to me, in no wise new or small. But do thou send this man on his way with a chariot and with thy son, since he has come to thy house, and give him horses,"
3,370,370,οἵ τοι ἐλαφρότατοι θείειν καὶ κάρτος ἄριστοι.,the fleetest thou host in running and the best in strength.”
3,371,374,"ὣς ἄρα φωνήσασ᾽ ἀπέβη γλαυκῶπις Ἀθήνη
φήνῃ εἰδομένη: θάμβος δ᾽ ἕλε πάντας ἰδόντας.
θαύμαζεν δ᾽ ὁ γεραιός, ὅπως ἴδεν ὀφθαλμοῖς:
Τηλεμάχου δ᾽ ἕλε χεῖρα, ἔπος τ᾽ ἔφατ᾽ ἔκ τ᾽ ὀνόμαζεν:","
So spoke the goddess, flashing-eyed Athena, and she departed in the likeness of a sea-eagle; and amazement fell upon all at the sight, and the old man marvelled, when his eyes beheld it. And he grasped the hand of Telemachus, and spoke, and addressed him:
"
3,375,379,"ὦ φίλος, οὔ σε ἔολπα κακὸν καὶ ἄναλκιν ἔσεσθαι,
εἰ δή τοι νέῳ ὧδε θεοὶ πομπῆες ἕπονται.
οὐ μὲν γάρ τις ὅδ᾽ ἄλλος Ὀλύμπια δώματ᾽ ἐχόντων,
ἀλλὰ Διὸς θυγάτηρ, κυδίστη Τριτογένεια,
ἥ τοι καὶ πατέρ᾽ ἐσθλὸν ἐν Ἀργείοισιν ἐτίμα.","“Friend, in no wise do I think that thou wilt prove a base man or a craven, if verily when thou art so young the gods follow thee to be thy guides. For truly this is none other of those that have their dwellings on Olympus but the daughter of Zeus, Tritogeneia, the maid most glorious, she that honored also thy noble father among the Argives."
3,380,384,"ἀλλὰ ἄνασσ᾽ ἵληθι,  δίδωθι δέ μοι κλέος ἐσθλόν,
αὐτῷ καὶ παίδεσσι καὶ αἰδοίῃ παρακοίτι:
σοὶ δ᾽ αὖ ἐγὼ ῥέξω βοῦν ἦνιν εὐρυμέτωπον
ἀδμήτην, ἣν οὔ πω ὕπὸ ζυγὸν ἤγαγεν ἀνήρ:
τήν τοι ἐγὼ ῥέξω χρυσὸν κέρασιν περιχεύας.","Nay, O Queen, be gracious, and grant to me fair renown, to me and to my sons and to my revered wife; and to thee in return will I sacrifice a sleek heifer, broad of brow, unbroken, which no man hath yet led beneath the yoke. Her will I sacrifice, and I will overlay her horns with gold.”
"
