Latinized Greek	 Greek
4119,a*ortetos	4119,απορθητος
4120,a*ornumenon	4120,απορνυμενον
4121,a*orouse	4121,απορουσε
4122,a*orousen	4122,απορουσεν
4123,a*orouo	4123,απορουω
4124,a*orraizo	4124,απορραιζω
4125,a*orraiso	4125,απορραισω
4126,a*orreknumi	4126,απορρηγνυμι
4127,a*orri*to	4127,απορριπτω
4128,a*orripsanta	4128,απορριψαντα
4129,a*orroks	4129,απορρωξ
4130,a*oskidnamai	4130,αποσκιδναμαι
4131,a*oskudmaine	4131,αποσκυδμαινε
4132,a*os*endo	4132,αποσπενδω
4133,a*ostada	4133,αποσταδα
4134,a*ostados	4134,αποσταδος
4135,a*osteiko	4135,αποστειχω
4136,a*ostesontai	4136,αποστησωνται
4137,a*ostirqo	4137,αποστιλβω
4138,a*ostikemi	4138,αποστιχημι
4139,a*ostikos	4139,αποστιχος
4140,a*ostreqo	4140,αποστρεβω
4141,a*ostrepo	4141,αποστρεφω
4142,a*ospereie	4142,αποσφηλειε
4143,a*osperosin	4143,αποσφηλωσιν
4144,a*oskrumi	4144,αποσχλυμι
4145,a*oskro	4145,αποσχλω
4146,a*oskontai	4146,αποσχωνται
4147,a*otamnomenon	4147,αποταμνομενον
4148,a*oteino	4148,αποτεινω
4149,a*oterou	4149,αποτηλου
4150,a*otizo	4150,αποτιζω
4151,a*otitnemi	4151,αποτιθνημι
4152,a*otinemen	4152,αποτινεμεν
4153,a*otinumai	4153,αποτινυμαι
4154,a*otino	4154,αποτινω
4155,a*otiomai	4155,αποτιομαι
4156,a*otiseai	4156,αποτισεαι
4157,a*otisemen	4157,αποτισεμεν
4158,a*otio	4158,αποτιω
4159,a*otmeknumi	4159,αποτμηγνυμι
4160,a*otmeko	4160,αποτμηγω
4161,a*otmos	4161,αποτμος
4162,a*otmou	4162,αποτμου
4163,a*otre*eto	4163,αποτρεπετω
4164,a*otre*o	4164,αποτρεπω
4165,a*otripso	4165,αποτριψω
4166,a*otro*os	4166,αποτροπος
4167,a*otro*aomai	4167,αποτρωπαομαι
4168,a*otro*o	4168,αποτρωπω
4169,a*otro*omi	4169,αποτρωπωμι
4170,a*ouras	4170,απουρας
4171,a*ourao	4171,απουραω
4172,a*ourizo	4172,απουριζω
4173,a*ourro	4173,απουρλω
4174,a*opero	4174,αποφερω
4175,a*opemi	4175,αποφημι
4176,a*optimene	4176,αποφθιμενη
4177,a*optimenoio	4177,αποφθιμενοιο
4178,a*optimenon	4178,αποφθιμενον
4179,a*optimenou	4179,αποφθιμενου
4180,a*optimen	4180,αποφθιμην
4181,a*optinuto	4181,αποφθινυθω
4182,a*optino	4182,αποφθινω
4183,a*oporios	4183,αποφωλιος
4184,a*okazomai	4184,αποχαζομαι
4185,a*opsuko	4185,αποψυχω
4186,a*oo	4186,αποω
4187,a**em*o	4187,αππεμπω
4188,a**empo	4188,αππεμφω
4189,a*raktos	4189,απρακτος
4190,a*rekton	4190,απρηκτον
4191,a*rektos	4191,απρηκτος
4192,a*rektous	4192,απρηκτους
4193,a*riate	4193,απριατη
4194,a*riatos	4194,απριατος
4195,a*rotimastos	4195,απροτιμαστος
4196,a*teros	4196,απτερος
4197,a*testo	4197,απτεσθω
4198,a*tet	4198,απτετ
4199,a*tes	4199,απτης
4200,a*toe*es	4200,απτοεπης
4201,a*toremos	4201,απτολεμος
4202,a*toremous	4202,απτολεμους
4203,a*tomai	4203,απτομαι
4204,a*tomenai	4204,απτομεναι
4205,a*tomene	4205,απτομενη
4206,a*tomenon	4206,απτομενον
4207,a*to	4207,απτω
4208,a*urkotos	4208,απυργωτος
4209,a*uros	4209,απυρος
4210,a*urous	4210,απυρους
4211,a*urotos	4211,απυρωτος
4212,a*ustos	4212,απυστος
4213,a*o	4213,απω
4214,a*oteo	4214,απωθεω
4215,a*oreo	4215,απωλεο
4216,a*ores	4216,απωλεσ
4217,a*oresa	4217,απωλεσα
4218,a*oresan	4218,απωλεσαν
4219,a*orese	4219,απωλεσε
4220,a*oresen	4220,απωλεσεν
4221,a*oreto	4221,απωλετο
4222,a*omnuenmi	4222,απωμνυενμι
4223,a*omnumi	4223,απωμνυμι
4224,a*omosa	4224,απωμοσα
4225,a*oomai	4225,απωομαι
4226,a*osamenoi	4226,απωσαμενοι
4227,a*osamenon	4227,απωσαμενον
4228,a*osamenous	4228,απωσαμενους
4229,a*osastai	4229,απωσασθαι
4230,a*osei	4230,απωσει
4231,a*osemen	4231,απωσεμεν
4232,a*osetai	4232,απωσεται
4233,a*osnaomai	4233,απωσναομαι
4234,a*osomen	4234,απωσομεν
4235,ara	4235,αρα
4236,araa	4236,αραα
4237,araqeo	4237,αραβεω
4238,araqese	4238,αραβησε
4239,araqos	4239,αραβος
4240,arazo	4240,αραζω
4241,araiai	4241,αραιαι
4242,araien	4242,αραιην
4243,araios	4243,αραιος
4244,araomai	4244,αραομαι
4245,arare	4245,αραρη
4246,arariske	4246,αραρισκε
4247,ararisko	4247,αραρισκω
4248,araronte	4248,αραροντε
4249,arassen	4249,αρασσεν
4250,arasso	4250,αρασσω
4251,aratos	4251,αρατος
4252,araknion	4252,αραχνιον
4253,arao	4253,αραω
4254,arkaree	4254,αργαλεη
4255,arkareos	4255,αργαλεος
4256,arkareoteros	4256,αργαλεωτερος
4257,arkeios	4257,αργειος
4258,arkeipontes	4258,αργειφοντης
4259,arkennaon	4259,αργενναων
4260,arkenneon	4260,αργεννεων
4261,arkennos	4261,αργεννος
4262,arkestes	4262,αργεστης
4263,arketa	4263,αργετα
4264,arketi	4264,αργετι
4265,arkes	4265,αργης
4266,arketi	4266,αργητι
4267,arkikeraunos	4267,αργικεραυνος
4268,arkinoeis	4268,αργινοεις
4269,arkiodontas	4269,αργιοδοντας
4270,arkiodonton	4270,αργιοδοντων
4271,arkiodos	4271,αργιοδος
4272,arkiodous	4272,αργιοδους
4273,arkiodon	4273,αργιοδων
4274,arki*ous	4274,αργιπους
4275,arkma	4275,αργμα
4276,arkos	4276,αργος
4277,arkous	4277,αργους
4278,arkuree	4278,αργυρεη
4279,arkureen	4279,αργυρεην
4280,arkureesin	4280,αργυρεησιν
4281,arkureoio	4281,αργυρεοιο
4282,arkureoisin	4282,αργυρεοισιν
4283,arkureos	4283,αργυρεος
4284,arkureon	4284,αργυρεων
4285,arkurodines	4285,αργυροδινης
4286,arkuroeros	4286,αργυροηλος
4287,arkuroerou	4287,αργυροηλου
4288,arkuro*eza	4288,αργυροπεζα
4289,arkuros	4289,αργυρος
4290,arkurotokse	4290,αργυροτοξε
4291,arkurotoksos	4291,αργυροτοξος
4292,arkurotokss	4292,αργυροτοξς
4293,arkurou	4293,αργυρου
4294,arkuro	4294,αργυρω
4295,arkupeos	4295,αργυφεος
4296,arkupos	4296,αργυφος
4297,arko	4297,αργω
4298,ardmos	4298,αρδμος
4299,arearo	4299,αρεαρω
4300,arees	4300,αρεες
4301,areie	4301,αρειη
4302,areios	4302,αρειος
4303,areion	4303,αρειων
4304,arektos	4304,αρεκτος
4305,aresasto	4305,αρεσασθω
4306,arest	4306,αρεσθ
4307,arestai	4307,αρεσθαι
4308,arestko	4308,αρεσθκω
4309,aresko	4309,αρεσκω
4310,aressamenoi	4310,αρεσσαμενοι
4311,aressasto	4311,αρεσσασθω
4312,aressomet	4312,αρεσσομεθ
4313,aresso	4313,αρεσσω
4314,aret	4314,αρετ
4315,aretas	4315,αρετας
4316,aretao	4316,αρεταω
4317,arete	4317,αρετη
4318,areuo	4318,αρευω
4319,areo	4319,αρεω
4320,areos	4320,αρεως
4321,are	4321,αρη
4322,areket	4322,αρηγεθ
4323,arekemen	4323,αρηγεμεν
4324,areke	4324,αρηγη
4325,arekones	4325,αρηγονες
4326,areko	4326,αρηγω
4327,arezo	4327,αρηζω
4328,arei	4328,αρηι
4329,areia	4329,αρηια
4330,areitoon	4330,αρηιθοων
4331,areion	4331,αρηιον
4332,areios	4332,αρηιος
4333,areipatos	4333,αρηιφατος
4334,areipatous	4334,αρηιφατους
4335,areipiron	4335,αρηιφιλον
4336,areipiros	4336,αρηιφιλος
4337,areipirou	4337,αρηιφιλου
4338,areipiro	4338,αρηιφιλω
4339,areipiron	4339,αρηιφιλων
4340,aremenon	4340,αρημενον
4341,aremenos	4341,αρημενος
4342,areksemen	4342,αρηξεμεν
4343,areomai	4343,αρηομαι
4344,arerei	4344,αρηρει
4345,arere	4345,αρηρη
4346,areromene	4346,αρηρομενη
4347,areros	4347,αρηρος
4348,arerota	4348,αρηροτα
4349,arerotes	4349,αρηροτες
4350,areroti	4350,αρηροτι
4351,arerotos	4351,αρηροτος
4352,areros	4352,αρηρως
4353,ares	4353,αρης
4354,aresastai	4354,αρησασθαι
4355,aresomet	4355,αρησομεθ
4356,aresso	4356,αρησσω
4357,areter	4357,αρητηρ
4358,areters	4358,αρητηρς
4359,aretos	4359,αρητος
4360,areo	4360,αρηω
4361,arteis	4361,αρθεις
4362,artmesante	4362,αρθμησαντε
4363,artmios	4363,αρθμιος
4364,ariadne	4364,αριαδνη
4365,ariknotos	4365,αριγνωτος
4366,arideiketos	4366,αριδεικετος
4367,arizere	4367,αριζηλη
4368,arizeros	4368,αριζηλος
4369,arizero	4369,αριζηλω
4370,aritmeo	4370,αριθμεω
4371,aritmetemenai	4371,αριθμηθημεναι
4372,aritmos	4372,αριθμος
4373,ari*re*e	4373,αριπρεπε
4374,ari*re*ea	4374,αριπρεπεα
4375,ari*re*ees	4375,αριπρεπεες
4376,ari*re*es	4376,αριπρεπης
4377,aristas	4377,αριστας
4378,arister	4378,αριστερ
4379,aristera	4379,αριστερα
4380,aristeros	4380,αριστερος
4381,aristeropin	4381,αριστεροφιν
4382,aristeus	4382,αριστευς
4383,aristeuo	4383,αριστευω
4384,ariste	4384,αριστη
4385,aristees	4385,αριστηες
4386,aristeesn	4386,αριστηεσν
4387,aristeessi	4387,αριστηεσσι
4388,aristeessin	4388,αριστηεσσιν
4389,aristen	4389,αριστην
4390,aristes	4390,αριστης
4391,aristois	4391,αριστοις
4392,ariston	4392,αριστον
4393,aristos	4393,αριστος
4394,aristou	4394,αριστου
4395,aristous	4395,αριστους
4396,aristo	4396,αριστω
4397,ariston	4397,αριστων
4398,aripradea	4398,αριφραδεα
4399,ariprades	4399,αριφραδες
4400,ariprades	4400,αριφραδης
4401,arkeo	4401,αρκεω
4402,arkios	4402,αρκιος
4403,arktos	4403,αρκτος
4404,arm	4404,αρμ
4405,arma	4405,αρμα
4406,armat	4406,αρμαθ
4407,armat	4407,αρματ
4408,armato*ekos	4408,αρματοπηγος
4409,armatotrokia	4409,αρματοτροχια
4410,armozo	4410,αρμοζω
4411,armonia	4411,αρμονια
4412,arms	4412,αρμς
4413,arna	4413,αρνα
4414,arnas	4414,αρνας
4415,arneimai	4415,αρνειμαι
4416,arneion	4416,αρνειον
4417,arneios	4417,αρνειος
4418,arneitai	4418,αρνειται
4419,arneomai	4419,αρνεομαι
4420,arnes	4420,αρνες
4421,arneuter	4421,αρνευτηρ
4422,arnezo	4422,αρνηζω
4423,arneo	4423,αρνηω
4424,arnos	4424,αρνος
4425,arns	4425,αρνς
4426,arnumai	4426,αρνυμαι
4427,arnumenoi	4427,αρνυμενοι
4428,arnumeno	4428,αρνυμενω
4429,arnumi	4429,αρνυμι
4430,arnuo	4430,αρνυω
4431,arno	4431,αρνω
4432,arksamenos	4432,αρξαμενος
4433,arksanton	4433,αρξαντων
4434,aroimeta	4434,αροιμεθα
4435,aroimen	4435,αροιμην
4436,aromai	4436,αρομαι
4437,aromen	4437,αρομην
4438,arosis	4438,αροσις
4439,aroter	4439,αροτηρ
4440,arotos	4440,αροτος
4441,arotron	4441,αροτρον
4442,arotro	4442,αροτρω
4443,aroura	4443,αρουρα
4444,arouras	4444,αρουρας
4445,aroure	4445,αρουρη
4446,aroures	4446,αρουρης
4447,arours	4447,αρουρς
4448,ar*azo	4448,αρπαζω
4449,ar*akteres	4449,αρπακτηρες
4450,ar*arees	4450,αρπαλεες
4451,ar*areos	4451,αρπαλεως
4452,ar*aksante	4452,αρπαξαντε
4453,ar*asso	4453,αρπασσω
4454,ar*ako	4454,αρπαχω
4455,ar*e	4455,αρπη
4456,ar*uia	4456,αρπυια
4457,arrekton	4457,αρρηκτον
4458,arrektos	4458,αρρηκτος
4459,arrektous	4459,αρρηκτους
4460,arretos	4460,αρρητος
4461,arsantes	4461,αρσαντες
4462,arsas	4462,αρσας
4463,arsen	4463,αρσην
4464,arson	4464,αρσον
4465,artemea	4465,αρτεμεα
4466,artemes	4466,αρτεμης
4467,artemis	4467,αρτεμις
4468,artie*es	4468,αρτιεπης
4469,artios	4469,αρτιος
4470,arti*os	4470,αρτιπος
4471,artipron	4471,αρτιφρων
4472,artos	4472,αρτος
4473,artuaino	4473,αρτυαινω
4474,artunante	4474,αρτυναντε
4475,artuneo	4475,αρτυνεω
4476,artuno	4476,αρτυνω
4477,artuo	4477,αρτυω
4478,arkekakos	4478,αρχεκακος
4479,arkemenai	4479,αρχεμεναι
4480,arketo	4480,αρχετω
4481,arkeu	4481,αρχευ
4482,arkeuo	4482,αρχευω
4483,arke	4483,αρχη
4484,arkmi	4484,αρχμι
4485,arkos	4485,αρχος
4486,arko	4486,αρχω
4487,arkon	4487,αρχων
4488,aro	4488,αρω
4489,aroke	4489,αρωγη
4490,arokoi	4490,αρωγοι
4491,arokos	4491,αρωγος
4492,aron	4492,αρων
4493,asaims	4493,ασαιμς
4494,asamint	4494,ασαμινθ
4495,asamintos	4495,ασαμινθος
4496,asamintous	4496,ασαμινθους
4497,asqeste	4497,ασβεστη
4498,asqestos	4498,ασβεστος
4499,asqesto	4499,ασβεστω
4500,asein	4500,ασειν
4501,asemantois	4501,ασημαντοις
4502,astma	4502,ασθμα
4503,astmainont	4503,ασθμαινοντ
4504,astmaino	4504,ασθμαινω
4505,asines	4505,ασινης
4506,asios	4506,ασιος
4507,asis	4507,ασις
4508,asitos	4508,ασιτος
4509,askereos	4509,ασκελεως
4510,askeres	4510,ασκελης
4511,askeo	4511,ασκεω
4512,asketes	4512,ασκηθης
4513,askesas	4513,ασκησας
4514,askesasa	4514,ασκησασα
4515,asketos	4515,ασκητος
4516,asko*os	4516,ασκοπος
4517,askos	4517,ασκος
4518,asmenos	4518,ασμενος
4519,asmeno	4519,ασμενω
4520,as*azomai	4520,ασπαζομαι
4521,as*airo	4521,ασπαιρω
4522,as*artos	4522,ασπαρτος
4523,as*asios	4523,ασπασιος
4524,as*asios	4524,ασπασιως
4525,as*astos	4525,ασπαστος
4526,as*ermos	4526,ασπερμος
4527,as*erkes	4527,ασπερχες
4528,as*etos	4528,ασπετος
4529,as*id	4529,ασπιδ
4530,as*idiotes	4530,ασπιδιωτης
4531,as*ids	4531,ασπιδς
4532,as*is	4532,ασπις
4533,as*ista	4533,ασπιστα
4534,as*istaon	4534,ασπισταων
4535,as*oudi	4535,ασπουδι
4536,ass	4536,ασσ
4537,assa	4537,ασσα
4538,asson	4538,ασσον
4539,assoteros	4539,ασσοτερος
4540,assotero	4540,ασσοτερω
4541,asso	4541,ασσω
4542,astakuessin	4542,ασταχυεσσιν
4543,astempea	4543,αστεμφεα
4544,astempes	4544,αστεμφης
4545,aster	4545,αστερ
4546,astera	4546,αστερα
4547,asteri	4547,αστερι
4548,asteroeis	4548,αστεροεις
4549,astero*aios	4549,αστεροπαιος
4550,astero*e	4550,αστεροπη
4551,astero*etes	4551,αστεροπητης
4552,aster	4552,αστηρ
4553,astos	4553,αστος
4554,astra	4554,αστρα
4555,astrakaros	4555,αστραγαλος
4556,astra*to	4556,αστραπτω
4557,astrasi	4557,αστρασι
4558,astron	4558,αστρον
4559,astu	4559,αστυ
4560,astuqootes	4560,αστυβοωτης
4561,astude	4561,αστυδε
4562,asu	4562,ασυ
4563,asuperos	4563,ασυφηλος
4564,aspareos	4564,ασφαλεως
4565,aspares	4565,ασφαλης
4566,asparakos	4566,ασφαραγος
4567,aspoderos	4567,ασφοδελος
4568,askarao	4568,ασχαλαω
4569,askarro	4569,ασχαλλω
4570,askaroon	4570,ασχαλοων
4571,askaroosi	4571,ασχαλοωσι
4572,askete	4572,ασχετε
4573,asketos	4573,ασχετος
4574,asko	4574,ασχω
4575,aso*os	4575,ασωπος
4576,ata	4576,ατα
4577,atarai	4577,αταλαι
4578,atarantos	4578,αταλαντος
4579,atarapron	4579,αταλαφρων
4580,atarro	4580,αταλλω
4581,ataros	4581,αταλος
4582,atar	4582,αταρ
4583,atarqes	4583,αταρβης
4584,atarqetos	4584,αταρβητος
4585,atar*itos	4585,αταρπιτος
4586,atar*itou	4586,αταρπιτου
4587,atar*os	4587,αταρπος
4588,atarteros	4588,αταρτηρος
4589,atastaria	4589,ατασθαλια
4590,atastarias	4590,ατασθαλιας
4591,atastarie	4591,ατασθαλιη
4592,atastarro	4592,ατασθαλλω
4593,atastaros	4593,ατασθαλος
4594,atastaro	4594,ατασθαλω
4595,ateirea	4595,ατειρεα
4596,ateireas	4596,ατειρεας
4597,ateires	4597,ατειρης
4598,aterestos	4598,ατελεστος
4599,atereutetos	4599,ατελευτητος
4600,atereuteto	4600,ατελευτητω
4601,ateres	4601,ατελης
4602,atemqomenos	4602,ατεμβομενος
4603,atemqo	4603,ατεμβω
4604,ater	4604,ατερ
4605,ateramnos	4605,ατεραμνος
4606,ater*es	4606,ατερπης
4607,ater*ou	4607,ατερπου
4608,ateo	4608,ατεω
4609,ate	4609,ατη
4610,atizo	4610,ατιζω
4611,atima	4611,ατιμα
4612,atimazo	4612,ατιμαζω
4613,atimao	4613,ατιμαω
4614,atimezo	4614,ατιμηζω
4615,atimesaite	4615,ατιμησαιτε
4616,atimesei	4616,ατιμησει
4617,atimeseie	4617,ατιμησειε
4618,atimesousi	4618,ατιμησουσι
4619,atimetos	4619,ατιμητος
4620,atimia	4620,ατιμια
4621,atimos	4621,ατιμος
4622,atimotate	4622,ατιμοτατη
4623,atimon	4623,ατιμων
4624,atitarr	4624,ατιταλλ
4625,atitarrao	4625,ατιταλλαο
4626,atitarre	4626,ατιταλλε
4627,atitarren	4627,ατιταλλεν
4628,atitarron	4628,ατιταλλον
4629,atitarros	4629,ατιταλλος
4630,atitarro	4630,ατιταλλω
4631,atiteres	4631,ατιτηλης
4632,atitos	4632,ατιτος
4633,atretos	4633,ατλητος
4634,atra*itos	4634,ατραπιτος
4635,atreides	4635,ατρειδης
4636,atrekeos	4636,ατρεκεως
4637,atrekes	4637,ατρεκης
4638,atremas	4638,ατρεμας
4639,atreus	4639,ατρευς
4640,atri*tous	4640,ατριπτους
4641,atromos	4641,ατρομος
4642,atruketoio	4642,ατρυγετοιο
4643,atruketos	4643,ατρυγετος
4644,atrutone	4644,ατρυτωνη
4645,atta	4645,αττα
4646,atuzomenai	4646,ατυζομεναι
4647,atuzomene	4647,ατυζομενη
4648,atuzomenen	4648,ατυζομενην
4649,atuzomenoi	4649,ατυζομενοι
4650,atuzomenous	4650,ατυζομενους
4651,atuzomeno	4651,ατυζομενω
4652,atuzomenon	4652,ατυζομενων
4653,atukteis	4653,ατυχθεις
4654,au	4654,αυ
4655,auanten	4655,αυανθεν
4656,aukazo	4656,αυγαζω
4657,aukai	4657,αυγαι
